,Site,Date,BlockNo,PlotNo,SubplotNo,SubplotX,SubplotY,Acmispon,AirCar,AnaArv,Athysanus,AveBar,Bare,,VicSat,BriMin,BroDia,BroHor,BroMad,BroSter,,CarPac,CenSol,CerGlo,ClaPer,ClaPur,CroSet,CynEch,,DaucPusil,,DicCap,ElyGla,EroBot,EroCic,,EupSpa,Filago,Filago (Unk),,GalApa,,GalPar,GerDis,,GerMol,Gopher,GreenFuzzy,,GreenSpiky,HyaGra,Hypericum,HypGla,HypRad,LacSer,LagMaj,LagMaj.1,LagMajor,LagMin,LagMinor,Lagophylla,Linthus,Linthus Sp.,LinBic,LinBic (Purple),LinPar,LolMul,Lomatium,Longawn Brome,Lotus,Lotus Hairy,Lotus Sp,Lotus Sp.,Lotus Sp. ,LotusHairy,LotusSp,Mad-esque,Mad-Esque,Madea,Madea-esque,Madea-Esque,MadSat,Medicago,varretia,vPub,Note,Oak,OakSeedling,Oligosperma,Ograceae,PetDub,Poop(DEER),Rock,Sherardia,SpikyHyp,SpkiyHypochaeris,Step,TaeCap,Torilis,TriBlue,TriDub,Trifolium,Trifolium (Unsure),TriHir,TriHya,TriLobe,TriLobed,Unk Grass,Unk Pin 4 plit petals,UnkAster,UnkGrass,UnkLargeAp.,UnkPink,Vicia (Sativa?),VicSat,VulMicro,VulMyu,WhiteFlower,WhiteLily,Yellow (Lagophylla),YellowApiaceae,YellowFlower
804,SFREC,5/9/2017,3,1,4,4,5,,2,,,2,,,,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,2,,,,,,,
805,SFREC,5/9/2017,3,1,5,5,5,,2,,,2,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,2,,,,,,,
806,SFREC,5/9/2017,3,1,6,6,5,,2,,,2,,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,2,,,,,,,,,,2,,,,,,,
807,SFREC,5/9/2017,3,1,7,7,5,,3,2,,1,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,3,,,,,,,,,,2,,,,,,,
808,SFREC,5/9/2017,3,1,8,8,5,,3,,,,,,,2,2,2,3,2,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,SFREC,5/9/2017,3,1,9,1,6,,4,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
810,SFREC,5/9/2017,3,1,10,2,6,,3,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
811,SFREC,5/9/2017,3,1,11,3,6,,2,,,,,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,
812,SFREC,5/9/2017,3,1,12,4,6,,3,,,,,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,,1,,,,,
813,SFREC,5/9/2017,3,1,13,5,6,,2,,,,,,,1,2,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,
814,SFREC,5/9/2017,3,1,14,6,6,,2,,,1,,,,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
815,SFREC,5/9/2017,3,1,15,7,6,,2,,,,,,,2,2,,3,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,3,,,,,,,,,,,,,1,,,,,
816,SFREC,5/9/2017,3,1,16,8,6,,2,1,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,
817,SFREC,5/9/2017,3,1,1,1,7,,2,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,
818,SFREC,5/9/2017,3,1,2,2,7,,2,,,,,,,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
819,SFREC,5/9/2017,3,1,3,3,7,,3,,,,,,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,
820,SFREC,5/9/2017,3,1,4,4,7,,2,,,,,,,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
821,SFREC,5/9/2017,3,1,5,5,7,,3,,,,,,,2,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
822,SFREC,5/9/2017,3,1,6,6,7,,1,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,,,,,3,,,,,,,,,,,,,,,,,,
823,SFREC,5/9/2017,3,1,7,7,7,,1,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,3,,,,,,1,,,,,4,,,,,,,,,,,2,,,,,,,
824,SFREC,5/9/2017,3,1,8,8,7,,2,,,,,,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,4,,,,,,,,,,,2,,,,,,,
825,SFREC,5/9/2017,3,1,9,1,8,,2,,,,,,,2,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,,1,,,,,
826,SFREC,5/9/2017,3,1,10,2,8,,2,,,,,,,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,
827,SFREC,5/9/2017,3,1,11,3,8,,2,,,,,,,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,
828,SFREC,5/9/2017,3,1,12,4,8,,3,,,,,,,1,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
829,SFREC,5/9/2017,3,1,13,5,8,,2,,,,,,,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,
830,SFREC,5/9/2017,3,1,14,6,8,,,1,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,2,,,,,,,
831,SFREC,5/9/2017,3,1,15,7,8,,1,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,3,2,,,,,,,,,,2,,,,,,,
832,SFREC,5/9/2017,3,1,16,8,8,,,,,,,,,,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,
833,SFREC,5/9/2017,3,2,1,1,1,,2,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,2,,,,,
834,SFREC,5/9/2017,3,2,2,2,1,,3,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,2,,,,,
835,SFREC,5/9/2017,3,2,3,3,1,,3,,,,,,,1,,5,3,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,2,,,,,
836,SFREC,5/9/2017,3,2,4,4,1,,2,,,,,,,1,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
837,SFREC,5/9/2017,3,2,5,5,1,,2,,,,,,,1,1,4,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,2,,,,,,,,,,,,,,,,,
838,SFREC,5/9/2017,3,2,6,6,1,,2,,,,,,,,2,3,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,
839,SFREC,5/9/2017,3,2,7,7,1,,1,,,,,,,,3,4,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,,,,,,,,,1,,,,,
840,SFREC,5/9/2017,3,2,8,8,1,,2,,,,,,,,2,4,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,2,,,,,
841,SFREC,5/9/2017,3,2,9,1,2,,3,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,
842,SFREC,5/9/2017,3,2,10,2,2,,3,,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2,,,,,,,,,,,,,,,,,
843,SFREC,5/9/2017,3,2,11,3,2,,3,,,,,,,3,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2,,,,,,,,,,,,,,,,,
844,SFREC,5/9/2017,3,2,12,4,2,,3,,,,,,,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,
845,SFREC,5/9/2017,3,2,13,5,2,,2,,,,,,,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,
846,SFREC,5/9/2017,3,2,14,6,2,,1,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,
847,SFREC,5/9/2017,3,2,15,7,2,,2,,,,,,,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,,,,,,2,,,,,,,,,,,,,,,,,
848,SFREC,5/9/2017,3,2,16,8,2,,2,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
849,SFREC,5/9/2017,3,2,1,1,3,,3,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
850,SFREC,5/9/2017,3,2,2,2,3,,3,1,,,,,,3,2,2,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
851,SFREC,5/9/2017,3,2,3,3,3,,3,,,,,,,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
852,SFREC,5/9/2017,3,2,4,4,3,,4,,,,,,,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,SFREC,5/9/2017,3,2,5,5,3,,3,,,,,,,2,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
854,SFREC,5/9/2017,3,2,6,6,3,,2,,,,,,,,2,4,2,3,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,2,,,,,
855,SFREC,5/9/2017,3,2,7,7,3,,2,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,2,,,,,,,,,,,,,,,,,,
856,SFREC,5/9/2017,3,2,8,8,3,,1,,,,,,,,,5,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,
857,SFREC,5/9/2017,3,2,9,1,4,,3,2,,1,,,,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,
858,SFREC,5/9/2017,3,2,10,2,4,,3,2,,1,,,,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,
859,SFREC,5/9/2017,3,2,11,3,4,,3,,,,,,,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
860,SFREC,5/9/2017,3,2,12,4,4,,2,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,
861,SFREC,5/9/2017,3,2,13,5,4,,2,,,,,,,2,2,4,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,1,,,,,
862,SFREC,5/9/2017,3,2,14,6,4,,2,,,,,,,,2,4,,2,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,
863,SFREC,5/9/2017,3,2,15,7,4,,2,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,2,,,,,,,,,,,,,,,,,
864,SFREC,5/9/2017,3,2,16,8,4,,3,,,,,,,,,4,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,,,,,,
865,SFREC,5/9/2017,3,2,1,1,5,,3,2,,2,,,,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
866,SFREC,5/9/2017,3,2,2,2,5,,3,2,,2,,,,2,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,2,,,,,,,
867,SFREC,5/9/2017,3,2,3,3,5,,4,2,,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,SFREC,5/9/2017,3,2,4,4,5,,2,1,,,,,,2,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,
869,SFREC,5/9/2017,3,2,5,5,5,,2,,,,,,,,2,3,,3,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
870,SFREC,5/9/2017,3,2,6,6,5,,3,,,,,,,,,4,2,2,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,2,,,,,,,,,,2,,,,,,,
871,SFREC,5/9/2017,3,2,7,7,5,,2,,,,,,,1,,4,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,
872,SFREC,5/9/2017,3,2,8,8,5,,,,,,,,,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,,,,1,,,,,,,
873,SFREC,5/9/2017,3,2,9,1,6,,4,,,2,,,,1,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,SFREC,5/9/2017,3,2,10,2,6,,4,,,,,,,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
875,SFREC,5/9/2017,3,2,11,3,6,,2,,,,,,,,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,
876,SFREC,5/9/2017,3,2,12,4,6,,2,,,,,,,,3,4,1,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,1,,,,,
877,SFREC,5/9/2017,3,2,13,5,6,,2,1,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,1,,,,,,,,,,,,,,,,,
878,SFREC,5/9/2017,3,2,14,6,6,,1,1,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,3,,,,,,2,1,,,,,,,,,,,,,,,,,
879,SFREC,5/9/2017,3,2,15,7,6,,3,2,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,
880,SFREC,5/9/2017,3,2,16,8,6,,2,,,,,,,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,3,,,,,,1,,,,,,,,,,,,,2,,,,,
881,SFREC,5/9/2017,3,2,1,1,7,,4,,,,,,,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,2,,,,,,,
882,SFREC,5/9/2017,3,2,2,2,7,,3,1,,,,,,3,,4,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,2,,1,,,,,
883,SFREC,5/9/2017,3,2,3,3,7,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,
884,SFREC,5/9/2017,3,2,4,4,7,,,,,,,,,,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,1,,2,,,,,
885,SFREC,5/9/2017,3,2,5,5,7,,,,,,,,,,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,2,,,,,
886,SFREC,5/9/2017,3,2,6,6,7,,1,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,2,2,,,,,,,,,,2,,,,,,,
887,SFREC,5/9/2017,3,2,7,7,7,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,2,,,,,,,,,,1,,,,,,,
888,SFREC,5/9/2017,3,2,8,8,7,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,2,,,,,,,,,,,,,,,,,
889,SFREC,5/9/2017,3,2,9,1,8,,,,,,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,SFREC,5/9/2017,3,2,10,2,8,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,
891,SFREC,5/9/2017,3,2,11,3,8,,2,,,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,
892,SFREC,5/9/2017,3,2,12,4,8,,,1,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,,
